Начало рейса - 21 декабря 2014г. 10:55
Окончание рейса - 22 декабря 2014г. 8:58

Глубина	Время	вес_на_крюке	ходы_насоса1	ходы_насоса2	обороты_ротора	давление_на_входе	уровень_в_емкости	температура_на_выходе	расход_на_входе	объем_емкости	объем_раствора	объем_актив_емкости	тальблок	скорость_спо	скорость_механическая	дмк	скорость_бурения	метан_абс	этан_абс	пропан_абс	бутан_абс	пентан_абс	гексан_абс	метан_отн	этан_отн	пропан_отн	бутан_отн	пентан_отн	гексан_отн	сумм_газ2	сумм_газ	дифф_плотность	дифф_расход	дифф_электропроводность	дифф_темпер	общий_вес	число_свечей	объем_в_емкости1	параметр2	момент_ротора	уровень_в_емкости2	объем_в_емкости2	нагрузка	zts_темп	параметр4	параметр5
796,489990234375	41994,455208333332848	0,330799430608749	0,036921139806509	0,014315257780254	-0,103357337415218	0	1,483115077018738	0	0	50,760250091552734	50,22894287109375	50,760250091552734	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,475809097290039	0	0	1,160662889480591	22,284439086914062	0	912,66314697265625	100	0
796,489990234375	41994,455324074078817	0,327839255332947	0,058762025088072	0,029591916128993	-0,088522054255009	0	1,482534646987915	0	0	50,748054504394531	50,216747283935547	50,748054504394531	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,464664459228516	0	0	1,160591006278992	22,283388137817383	0	912,66314697265625	100	0
796,489990234375	41994,45543981481751	0,334869652986526	0,063255436718464	0,035269182175398	-0,085496507585049	0	1,484273076057434	0	0	50,781208038330078	50,249900817871094	50,781208038330078	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,498044967651367	0	0	1,160580039024353	22,283161163330078	0	912,66314697265625	100	0
796,489990234375	41994,455555555556202	0,328949332237244	0,064720392227173	0,052823457866907	-0,080027237534523	0	1,483821392059326	0	0	50,772480010986328	50,241176605224609	50,772480010986328	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,489370346069336	0	0	1,16057825088501	22,283109664916992	0	912,66314697265625	100	0
796,489990234375	41994,455671296294895	0,329319328069687	0,06368412822485	0,047696869820356	-0,074790708720684	0	1,483523964881897	0	0	50,766647338867188	50,235343933105469	50,766647338867188	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,483659744262695	0	0	1,160571336746216	22,282987594604492	0	912,66314697265625	100	0
796,489990234375	41994,455787037033588	0,328579306602478	0,057095117866993	0,045438170433044	-0,086543813347816	0	1,484135866165161	0	0	50,778614044189453	50,247310638427734	50,778614044189453	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,49540901184082	0	0	1,160584568977356	22,283203125	0	912,66314697265625	100	0
796,489990234375	41994,455902777779556	0,328579306602478	0,054001145064831	0,031222200021148	-0,076652586460114	0	1,483701229095459	0	0	50,770114898681641	50,238811492919922	50,770114898681641	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,487064361572266	0	0	1,160574913024902	22,283052444458008	0	912,66314697265625	100	0
796,489990234375	41994,456018518518249	0,324139028787613	0,05024828016758	0,031089315190911	-0,0783980935812	0	1,483809947967529	0	0	50,772422790527344	50,241119384765625	50,772422790527344	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,489151000976562	0	0	1,160588622093201	22,283271789550781	0	912,66314697265625	100	0
796,489990234375	41994,456134259264218	0,325619131326675	0,058470226824284	0,028564970940351	-0,06897234171629	0	1,483758449554443	0	0	50,771366119384766	50,240062713623047	50,771366119384766	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,488162994384766	0	0	1,160582423210144	22,283203125	0	912,66314697265625	100	0
796,489990234375	41994,45625000000291	0,323769003152847	0,067265130579472	0,020792618393898	-0,081656381487846	0	1,482574582099915	0	0	50,748592376708984	50,217288970947266	50,748592376708984	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,465433120727539	0	0	1,160580515861511	22,283159255981445	0	912,66314697265625	100	0
796,489990234375	41994,456365740741603	0,32524910569191	0,073710903525352	0,024712013080716	-0,082587324082851	0	1,482809066772461	0	0	50,752986907958984	50,221683502197266	50,752986907958984	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,469936370849609	0	0	1,160575389862061	22,283052444458008	0	912,66314697265625	100	0
796,489990234375	41994,456481481480296	0,328209280967712	0,078953467309475	0,030425103381276	0,038783833384514	0	1,482912063598633	0	0	50,754772186279297	50,223468780517578	50,754772186279297	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,471912384033203	0	0	1,160565376281738	22,282859802246094	0	912,66314697265625	100	0
796,489990234375	41994,456597222218988	0,329319328069687	0,06924182921648	0,037201005965471	1,093537569046021	0	1,483809947967529	0	0	50,772048950195312	50,240745544433594	50,772048950195312	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,489151000976562	0	0	1,160567998886108	22,28289794921875	0	912,66314697265625	100	0
796,489990234375	41994,456712962957681	0,321548879146576	0,064686812460423	0,036337394267321	-0,090616673231125	0	1,483529686927795	0	0	50,766746520996094	50,235439300537109	50,766746520996094	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,483770370483398	0	0	1,160572409629822	22,282974243164062	0	912,66314697265625	100	0
796,489990234375	41994,45682870370365	0,324879080057144	0,054201681166887	0,040456041693687	-0,080841809511185	0	1,483747005462646	0	0	50,771156311035156	50,239849090576172	50,771156311035156	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,487943649291992	0	0	1,160584568977356	22,283210754394531	0	912,66314697265625	100	0
796,489990234375	41994,456944444449618	0,329319328069687	0,056063793599606	0,046633999794722	-0,07653621584177	0	1,482631802558899	0	0	50,749862670898438	50,218559265136719	50,749862670898438	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,466531753540039	0	0	1,160590291023254	22,283334732055664	0	912,66314697265625	100	0
796,489990234375	41994,457060185188311	0,322658956050873	0,054316271096468	0,04889265447855	-0,084100097417831	0	1,484215974807739	0	0	50,780181884765625	50,248878479003906	50,780181884765625	18,550981521606445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,496946334838867	0	0	1,160583853721619	22,283235549926758	0	912,66314697265625	100	0
796,489990234375	41994,457175925927004	2,136445760726929	0,055748667567968	0,048161894083023	-0,069670543074608	0	1,483289480209351	0	0	50,762283325195312	50,230976104736328	50,762283325195312	18,684314727783203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,479158401489258	0	0	1,160579442977905	22,283123016357422	0	912,66314697265625	100	0
796,489990234375	41994,457291666665697	2,086469411849976	0,052883885800838	0,037533156573772	-0,0783980935812	0	1,484559059143066	0	0	50,786640167236328	50,255336761474609	50,786640167236328	18,493137359619141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,503534317016602	0	0	1,160578608512878	22,283105850219727	0	912,66314697265625	100	0
796,489990234375	41994,457407407404389	0,637156188488007	0,056808643043041	0,032285213470459	-0,081307284533978	0	1,483026385307312	0	0	50,757122039794922	50,225814819335938	50,757122039794922	18,377450942993164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,47410774230957	0	0	1,160572409629822	22,283012390136719	0	912,66314697265625	100	0
796,489990234375	41994,457523148143082	1,939664006233215	0,061764732003212	0,029030198231339	-0,078281730413437	0	1,484153032302856	0	0	50,778621673583984	50,247314453125	50,778621673583984	18,402942657470703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,495738983154297	0	0	1,160567283630371	22,282880783081055	0	912,66314697265625	100	0
796,489990234375	41994,457638888889051	1,446147918701172	0,065259769558907	0,038463216274977	-0,073161564767361	0	1,484530448913574	0	0	50,785995483398438	50,254688262939453	50,785995483398438	18,435295104980469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,502986907958984	0	0	1,160572648048401	22,283008575439453	0	912,66314697265625	100	0
796,489990234375	41994,457754629635019	1,711647033691406	0,065890021622181	0,055734902620316	-0,079096302390099	0	1,483787059783936	0	0	50,771610260009766	50,240303039550781	50,771610260009766	18,478431701660156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,488712310791016	0	0	1,16056752204895	22,28289794921875	0	912,66314697265625	100	0
796,489990234375	41994,457870370373712	0,822374701499939	0,066577576100826	0,052147600799799	-0,074790708720684	0	1,482952117919922	0	0	50,755489349365234	50,22418212890625	50,755489349365234	18,563726425170898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,472681045532227	0	0	1,160561800003052	22,282808303833008	0	912,66314697265625	100	0
796,489990234375	41994,457986111112405	1,90842878818512	0,065202482044697	0,045438170433044	-0,073161564767361	0	1,484112977981567	0	0	50,777431488037109	50,246128082275391	50,777431488037109	18,725490570068359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,494970321655273	0	0	1,160543084144592	22,282461166381836	0	912,66314697265625	100	0
796,489990234375	41994,458101851851097	1,895934700965881	0,058011870831251	0,043312415480614	-0,084216468036175	0	1,484090089797974	0	0	50,777023315429688	50,245719909667969	50,777023315429688	18,532354354858398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,494531631469727	0	0	1,160548567771912	22,282493591308594	0	912,66314697265625	100	0
796,489990234375	41994,45821759258979	0,327469229698181	0,057639449834824	0,055402584373951	-0,077001690864563	0	1,482403039932251	0	0	50,745143890380859	50,213840484619141	50,745143890380859	18,444118499755859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,462139129638672	0	0	1,160574555397034	22,283002853393555	0	912,66314697265625	100	0
796,489990234375	41994,458333333328483	0,32672917842865	0,0592150837183	0,069153562188148	-0,087242014706135	0	1,483718395233154	0	0	50,770698547363281	50,239395141601562	50,770698547363281	18,433334350585938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,487394332885742	0	0	1,160592675209045	22,283306121826172	0	912,66314697265625	100	0
796,489990234375	41994,458449074074451	0,32672917842865	0,05981669574976	0,077988743782043	-0,08479829877615	0	1,484124422073364	0	0	50,778984069824219	50,2476806640625	50,778984069824219	18,433334350585938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,495189666748047	0	0	1,160613059997559	22,283794403076172	0	912,66314697265625	100	0
796,489990234375	41994,458564814813144	0,310818254947662	0,05079261213541	0,078852318227291	1,801865696907043	0	1,482723355293274	0	0	50,751510620117188	50,220203399658203	50,751510620117188	18,433334350585938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	53	28,468288421630859	0	0	1,160581350326538	22,283220291137695	0	912,66314697265625	100	0
