Начало рейса - 19 апреля 2012г. 6:32
Окончание рейса - 20 апреля 2012г. 23:12

Глубина	Время	ходы_насоса1	ходы_насоса2	вес_на_крюке	обороты_ротора	нагрузка	момент_ротора	тальблок	уровень_в_емкости	уровень_в_емкости2	уровень_в_емкости3	объем_актив_емкости	давление_на_входе	расход_на_входе	температура_на_выходе	объем_раствора	скорость_механическая	скорость_бурения	метан_абс	этан_абс	пропан_абс	бутан_абс	пентан_абс	сумм_газ	объем_в_емкости1	объем_в_емкости2	объем_в_емкости3	объем_емкости	метан_отн	этан_отн	пропан_отн	бутан_отн	пентан_отн	расход_на_выходе	дмк	число_свечей
1858,1500244140625	41018,275231481478841	0	0	10,170138359069824	0	0	0,335459470748901	8,004878044128418	1,575465440750122	1,475070953369141	1,46066677570343	59,076713562011719	0	0	-4,818286418914795	98,759445190429688	0	0	0	0	0	0	0	0	26,782913208007812	16,226142883300781	16,067655563354492	59,076713562011719	0	0	0	0	0	0	0	24
1858,1500244140625	41018,275347222224809	0	0	9,915850639343262	0	0	0,335367888212204	4,729268074035645	1,575471758842468	1,474494338035583	1,46016001701355	59,065040588378906	0	0	-4,819774150848389	98,747764587402344	0	0	0	0	0	0	0	0	26,783002853393555	16,219882965087891	16,062152862548828	59,065040588378906	0	0	0	0	0	0	0	24
1858,1500244140625	41018,275462962963502	0	0	9,893109321594238	0	0	0,335001677274704	1,53536581993103	1,575480341911316	1,475087285041809	1,460681200027466	59,074249267578125	0	0	-4,821758270263672	98,756980895996094	0	0	0	0	0	0	0	0	26,783180236816406	16,224693298339844	16,066379547119141	59,074249267578125	0	0	0	0	0	0	0	24
1858,1500244140625	41018,275578703702195	0	0	3,63815975189209	0	0	0,335276335477829	0,5	1,575473308563232	1,475833177566528	1,461336970329285	59,091411590576172	0	0	-4,8224196434021	98,774139404296875	0	0	0	0	0	0	0	0	26,78303337097168	16,233901977539062	16,07447624206543	59,091411590576172	0	0	0	0	0	0	0	24
1858,1500244140625	41018,275694444440887	0	0	0	0	0	0,335367888212204	2,86504054069519	1,575474739074707	1,476446032524109	1,461875677108765	59,103607177734375	0	0	-4,824734687805176	98,786338806152344	0	0	0	0	0	0	0	0	26,783090591430664	16,240362167358398	16,080154418945312	59,103607177734375	0	0	0	0	0	0	0	25
1858,1500244140625	41018,275810185186856	0	0	0	0	0	0,335184782743454	12,726016044616699	1,575463652610779	1,475752353668213	1,461265921592712	59,092037200927734	0	0	-4,827049732208252	98,774765014648438	0	0	0	0	0	0	0	0	26,782888412475586	16,23431396484375	16,074836730957031	59,092037200927734	0	0	0	0	0	0	0	25
1858,1500244140625	41018,275925925925549	0	0	0	0	0	0,335276335477829	17,540651321411133	1,575764656066895	1,475598692893982	1,461130857467651	59,090251922607422	0	0	-4,828537464141846	98,772979736328125	0	0	0	0	0	0	0	0	26,78596305847168	16,231727600097656	16,072563171386719	59,090251922607422	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276041666664241	0	0	0	0	0	0,335734128952026	18,510974884033203	1,578322052955627	1,474016666412354	1,459740042686462	59,101242065429688	0	0	-4,829695224761963	98,783973693847656	0	0	0	0	0	0	0	0	26,826345443725586	16,216085433959961	16,058811187744141	59,101242065429688	0	0	0	0	0	0	0	25
1858,1500244140625	41018,27615740741021	0	0	0,111878491938114	0	0	0,335551023483276	18,713821411132812	1,581340789794922	1,473353266716003	1,45915687084198	59,136348724365234	0	0	-4,831182956695557	98,819076538085938	0	0	0	0	0	0	0	0	26,877658843994141	16,207460403442383	16,051231384277344	59,136348724365234	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276273148148903	0	0	0	0	0	0,335001677274704	18,601625442504883	1,584049344062805	1,472795486450195	1,458666563034058	59,172023773193359	0	0	-4,833332538604736	98,854751586914062	0	0	0	0	0	0	0	0	26,925771713256836	16,200839996337891	16,045412063598633	59,172023773193359	0	0	0	0	0	0	0	25
