Начало рейса - 18 декабря 2014г. 14:39
Окончание рейса - 19 декабря 2014г. 17:22

Глубина	Время	вес_на_крюке	ходы_насоса1	ходы_насоса2	обороты_ротора	давление_на_входе	уровень_в_емкости	температура_на_выходе	расход_на_входе	объем_емкости	объем_раствора	объем_актив_емкости	тальблок	скорость_спо	скорость_механическая	дмк	скорость_бурения	метан_абс	этан_абс	пропан_абс	бутан_абс	пентан_абс	гексан_абс	метан_отн	этан_отн	пропан_отн	бутан_отн	пентан_отн	гексан_отн	сумм_газ2	сумм_газ	дифф_плотность	дифф_расход	дифф_электропроводность	дифф_темпер	общий_вес	число_свечей	объем_в_емкости1	параметр2	момент_ротора	уровень_в_емкости2	объем_в_емкости2	нагрузка	zts_темп	параметр4	параметр5
796,489990234375	41991,610995370370802	0,733985304832458	0,080213963985443	0,209253787994385	0	2,711172103881836	1,451199054718018	0	0	52,7117919921875	52,180488586425781	52,7117919921875	7,291666984558105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,86302375793457	0	0	1,294256091117859	24,848766326904297	0	61,439865112304688	12,194179534912109	80,128204345703125
796,489990234375	41991,611111111109494	0,974496364593506	0,08997880667448	0,173450797796249	0	2,721103191375732	1,448021292686462	0	0	52,651744842529297	52,120441436767578	52,651744842529297	7,787500381469727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,802009582519531	0	0	1,294261336326599	24,849737167358398	0	61,523689270019531	12,202825546264648	80,124069213867188
796,489990234375	41991,611226851848187	0,983866930007935	0,087861306965351	0,159120172262192	0	2,697930574417114	1,45160698890686	0	0	52,720878601074219	52,189571380615234	52,720878601074219	7,79807710647583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,870855331420898	0	0	1,29427182674408	24,850021362304688	0	61,600612640380859	12,210761070251465	79,981391906738281
796,489990234375	41991,611342592594156	1,049460887908936	0,093562133610249	0,174168199300766	0	2,697930574417114	1,450634837150574	0	0	52,702217102050781	52,170913696289062	52,702217102050781	7,79807710647583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,852188110351562	0	0	1,294272899627686	24,850028991699219	0	61,65386962890625	12,216254234313965	80,669975280761719
796,489990234375	41991,611458333332848	1,086943030357361	0,097030282020569	0,193177834153175	0	2,701241016387939	1,451841473579407	0	0	52,725307464599609	52,194000244140625	52,725307464599609	7,79807710647583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,875356674194336	0	0	1,294266223907471	24,849948883056641	0	61,642032623291016	12,215033531188965	80,620346069335938
796,489990234375	41991,611574074078817	1,115054726600647	0,105023048818111	0,205733001232147	0	2,668137550354004	1,451052308082581	0	0	52,709926605224609	52,178623199462891	52,709926605224609	7,79807710647583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,860204696655273	0	0	1,294256925582886	24,849721908569336	0	61,686412811279297	12,219611167907715	80,093048095703125
796,489990234375	41991,61168981481751	1,061954855918884	0,106484092772007	0,20247794687748	0	2,671447992324829	1,451601266860962	0	0	52,7205810546875	52,189277648925781	52,7205810546875	7,79807710647583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,870746612548828	0	0	1,294262170791626	24,849836349487305	0	61,689373016357422	12,219916343688965	80,266746520996094
796,489990234375	41991,611805555556202	0,555944681167603	0,110437497496605	0,19005560874939	0	2,664827108383179	1,450257301330566	0	0	52,695037841796875	52,163734436035156	52,695037841796875	7,874038696289062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,844942092895508	0	0	1,294278979301453	24,85009765625	0	61,606533050537109	12,211371421813965	80,310173034667969
796,489990234375	41991,611921296294895	1,027596235275269	0,107429467141628	0,167801722884178	0	2,631723880767822	1,450691938400269	0	0	52,703742980957031	52,172439575195312	52,703742980957031	8,413461685180664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,853286743164062	0	0	1,294293642044067	24,850456237792969	0	61,650909423828125	12,215949058532715	79,652603149414062
796,489990234375	41991,612037037033588	0,977619886398315	0,10407766699791	0,152655854821205	0	2,64827561378479	1,450657725334167	0	0	52,702919006347656	52,171615600585938	52,702919006347656	8,413461685180664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,600000381469727	50	27,852628707885742	0	0	1,294285416603088	24,850292205810547	0	61,624282836914062	12,213202476501465	80,062034606933594
